Date,Transect,Taxa,Common.Name,Specific.Epithet,Abundance,Distance.Footsteps,Encounter.Time,Start.Time,End.Time,Weather,Detection,Sex,Activity,Photo.Audio.No.,Remarks
19-02-2017,T4,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,12:15:00 PM,12:30:00 PM,Clear,V,NA,NA,,
19-02-2017,T5,Birds,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,1,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,
19-02-2017,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,2,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,
19-02-2017,T5,Birds,Crimson Backed Sunbird,Leptocoma minima,2,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,
19-02-2017,T5,Birds,Grey Jungle Fowl,Gallus sonneratii,1,NA,NA,10:45:00 AM,11:05:00 AM,Clear,B,NA,NA,,Male
19-02-2017,T5,Birds,White Browed Fantail,Rhipidura aureola,1,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,
19-02-2017,T5,Birds,Blyth's Reed Warbler,Acrocephalus dumetorum,1,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,?
19-02-2017,T5,Birds,Asian Paradise Flycatcher,Terpsiphone paradis,1,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,Female
19-02-2017,T5,Birds,Orange Headed Ground Thrush,Geokichla citrina,1,NA,NA,10:45:00 AM,11:05:00 AM,Clear,V,NA,NA,,
19-02-2017,T6,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,11:15:00 AM,11:35:00 AM,Clear,V,NA,NA,,
19-02-2017,T6,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,11:15:00 AM,11:35:00 AM,Clear,V,NA,NA,,
19-02-2017,T6,Birds,Black Drongo,Dicrurus macrocercus,1,NA,NA,11:15:00 AM,11:35:00 AM,Clear,v,NA,NA,,
19-02-2017,T6,Birds,Emerald Dove,Chalcophaps indica,1,NA,NA,11:15:00 AM,11:35:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Oriental Magpie Robin,Copsychus saularis,4,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,Male
05-03-2017,T1A,Birds,Shikra,Accipiter badius,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Red Vented Bulbul,Pycnonotus cafer,4,NA,NA,7:25:00 AM,8:00:00 AM,Clear,A,NA,NA,,
05-03-2017,T1A,Birds,Plain Martin,Riparia paludicola,2,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Purple Sunbird,Cinnyris asiaticus,3,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Bay Backed shrike,Lanius vittatus,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Cattle Egret,Bubulcus ibis,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Red Whiskered Bubul,Pycnonotus jocosus,4,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,A,NA,NA,,
05-03-2017,T1A,Birds,Crimson Backed Sunbird,Leptocoma minima,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,Female
05-03-2017,T1A,Birds,Laughing Dove,Streptopelia senegalensis,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Black Drongo,Dicrurus macrocercus,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Purple Sunbird,Cinnyris asiaticus,2,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,7005(Druv),Eclipse Plumage
05-03-2017,T1A,Birds,Indian Silverbill,Euodice malabarica,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Blyth's Reed Warbler,Acrocephalus dumetorum,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,?
05-03-2017,T1A,Birds,Common Rosefinch,Carpodacus erythrinus,3,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,Male/Female
05-03-2017,T1A,Birds,Phylloscopus Spp.,NA,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Ashy Drongo,Dicrurus leucophaeus,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Red Spurfowl,Galloperdix spadicea,1,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1A,Birds,Green Bee Eater,Merops orientalis,4,NA,NA,7:25:00 AM,8:00:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Dusky Crag Martin,NA,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Plain Martin,Riparia paludicola,2,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Grey Francolin,Francolinus pondicerianus,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,A,NA,NA,,
05-03-2017,T1B,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,A,NA,NA,,
05-03-2017,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Common Rosefinch,Carpodacus erythrinus,2,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Oriental Magpie Robin,Copsychus saularis,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Jungle Crow,Corvus macrorhynchos,3,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Bay Backed shrike,Lanius vittatus,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Laughing Dove,Streptopelia senegalensis,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Ashy Drongo,Dicrurus leucophaeus,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Red Vented Bulbul,Pycnonotus cafer,3,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Green Bee Eater,Merops orientalis,1,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,
05-03-2017,T1B,Birds,Purple Sunbird,Cinnyris asiaticus,2,NA,NA,8:05:00 AM,8:45:00 AM,Clear,V,NA,NA,,Male
05-03-2017,T2,Birds,Plain Martin,Riparia paludicola,4,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T2,Birds,Purple Sunbird,Cinnyris asiaticus,3,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T2,Birds,Little Egret,Egretta garzetta,1,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T2,Birds,Laughing Dove,Streptopelia senegalensis,1,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T2,Birds,Purple Sunbird,Cinnyris asiaticus,1,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T2,Birds,Shikra,Accipiter badius,2,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T2,Birds,Grey Francolin,Francolinus pondicerianus,1,NA,NA,9:00:00 AM,9:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T3,Birds,Black Drongo,Dicrurus macrocercus,1,NA,NA,11:00:00 AM,11:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T3,Birds,Long Tailed Shrike,Lanius schach,2,NA,NA,11:00:00 AM,11:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T3,Birds,Malabar Lark,Galerida malabarica,2,NA,NA,11:00:00 AM,11:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T3,Birds,Red Whiskered Bubul,Pycnonotus jocosus,3,NA,NA,11:00:00 AM,11:25:00 AM,Clear,V,NA,NA,,
05-03-2017,T3,Birds,White Cheeked Barbet,Psilopogon viridis,2,NA,NA,11:00:00 AM,11:25:00 AM,Clear,A,NA,NA,,
05-03-2017,T4,Birds,Laughing Dove,Streptopelia senegalensis,2,NA,NA,11:45:00 AM,12:15:00 PM,Clear,V,NA,NA,,
05-03-2017,T4,Birds,White Bellied Blue Flycatcher,Cyornis pallidipes,1,NA,NA,11:45:00 AM,12:15:00 PM,Clear,V,NA,NA,,
05-03-2017,T4,Birds,White Cheeked Barbet,Psilopogon viridis,2,NA,NA,11:45:00 AM,12:15:00 PM,Clear,A,NA,NA,,
05-03-2017,T4,Birds,Red Whiskered Bubul,Pycnonotus jocosus,4,NA,NA,11:45:00 AM,12:15:00 PM,Clear,A,NA,NA,,
05-03-2017,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,NA,NA,11:45:00 AM,12:15:00 PM,Clear,A,NA,NA,,
05-03-2017,T5,Birds,Purple Sunbird,Cinnyris asiaticus,1,NA,NA,11:45:00 AM,12:00:00 PM,Clear,V,NA,NA,,
05-03-2017,T5,Birds,Red Vented Bulbul,Pycnonotus cafer,1,NA,NA,11:45:00 AM,12:00:00 PM,Clear,V,NA,NA,,
05-03-2017,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,11:45:00 AM,12:00:00 PM,Clear,V,NA,NA,,
05-03-2017,T5,Birds,Grey Jungle Fowl,Gallus sonneratii,1,NA,NA,11:45:00 AM,12:00:00 PM,Clear,A,NA,NA,,
05-03-2017,T6,Birds,Ashy Prinia,Prinia socialis,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,V,NA,NA,,
05-03-2017,T6,Birds,Common Iora,Aegithina tiphia,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,V,NA,NA,,
05-03-2017,T6,Birds,Red Vented Bulbul,Pycnonotus cafer,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,V,NA,NA,,
05-03-2017,T6,Birds,Crimson Backed Sunbird,Leptocoma minima,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,V,NA,NA,,
05-03-2017,T6,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,A,NA,NA,,
05-03-2017,T6,Birds,Indian Grey Hornbill,Ocyceros birostris,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,V,NA,NA,,
05-03-2017,T6,Birds,Scarlet Minivet,Pericrocotus speciosus,1,NA,NA,11:15:00 AM,11:40:00 AM,Clear,V,NA,NA,,
19-03-2017,T1A,Birds,Green Bee Eater,Merops orientalis,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,V,NA,NA,,
19-03-2017,T1A,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,A,NA,NA,,
19-03-2017,T1A,Birds,Jungle Crow,Corvus macrorhynchos,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,A,NA,NA,,
19-03-2017,T1A,Birds,Common Myna,Acridotheres tristis,8,NA,NA,8:00:00 AM,8:20:00 AM,Clear,A,NA,NA,,
19-03-2017,T1A,Birds,Golden Fronted Leafbird,Chloropsis aurifrons,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,V,NA,NA,,
19-03-2017,T1A,Birds,Red Vented Bulbul,Pycnonotus cafer,5,NA,NA,8:00:00 AM,8:20:00 AM,Clear,V,NA,NA,,
19-03-2017,T1A,Birds,Cattle Egret,Bubulcus ibis,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,V,NA,NA,,
19-03-2017,T1A,Birds,Asian Paradise Flycatcher,Terpsiphone paradis,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,V,NA,NA,,Female
19-03-2017,T1A,Birds,Common Rosefinch,Carpodacus erythrinus,1,NA,NA,8:00:00 AM,8:20:00 AM,Clear,V,NA,NA,,
19-03-2017,T1B,Birds,Southern Coucal,Centropus sinensis,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,A,NA,NA,,
19-03-2017,T1B,Birds,Common Myna,Acridotheres tristis,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,V,NA,NA,,
19-03-2017,T1B,Birds,Grey Jungle Fowl,Gallus sonneratii,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,A,NA,NA,,
19-03-2017,T1B,Birds,Grey Francolin,Francolinus pondicerianus,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,A,NA,NA,,
19-03-2017,T1B,Birds,Jungle Crow,Corvus macrorhynchos,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,V,NA,NA,,
19-03-2017,T1B,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,A,NA,NA,,
19-03-2017,T1B,Birds,Black Drongo,Dicrurus macrocercus,2,NA,NA,8:20:00 AM,8:40:00 AM,Clear,V,NA,NA,,
19-03-2017,T1B,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,8:20:00 AM,8:40:00 AM,Clear,A,NA,NA,,
19-03-2017,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,3,NA,NA,8:20:00 AM,8:40:00 AM,Clear,B,NA,NA,,
19-03-2017,T2,Birds,Black Drongo,Dicrurus macrocercus,3,NA,NA,8:45:00 AM,9:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T2,Birds,Ashy Drongo,Dicrurus leucophaeus,1,NA,NA,8:45:00 AM,9:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T2,Birds,Spotted Dove,Streptopelia chinensis,1,NA,NA,8:45:00 AM,9:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T2,Birds,Jungle Babler,Turdoides striata,6,NA,NA,8:45:00 AM,9:00:00 AM,Clear,A,NA,NA,,
19-03-2017,T2,Birds,Purple Sunbird,Cinnyris asiaticus,1,NA,NA,8:45:00 AM,9:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T2,Birds,Green Bee Eater,Merops orientalis,2,NA,NA,8:45:00 AM,9:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T3,Birds,Green Bee Eater,Merops orientalis,1,NA,NA,9:55:00 AM,10:15:00 AM,Clear,V,NA,NA,,
19-03-2017,T3,Birds,Red Vented Bulbul,Pycnonotus cafer,3,NA,NA,9:55:00 AM,10:15:00 AM,Clear,V,NA,NA,,
19-03-2017,T3,Birds,White Cheeked Barbet,Psilopogon viridis,2,NA,NA,9:55:00 AM,10:15:00 AM,Clear,A,NA,NA,,
19-03-2017,T3,Birds,Taiga Flycatcher,Ficedula albicilla,1,NA,NA,9:55:00 AM,10:15:00 AM,Clear,V,NA,NA,,
19-03-2017,T3,Birds,Purple Sunbird,Cinnyris asiaticus,1,NA,NA,9:55:00 AM,10:15:00 AM,Clear,V,NA,NA,,
19-03-2017,T3,Birds,Crimson Backed Sunbird,Leptocoma minima,1,NA,NA,9:55:00 AM,10:15:00 AM,Clear,V,NA,NA,,
19-03-2017,T3,Birds,Grey Jungle Fowl,Gallus sonneratii,1,NA,NA,9:55:00 AM,10:15:00 AM,Clear,V,NA,NA,,
19-03-2017,T4,Birds,White Cheeked Barbet,Psilopogon viridis,2,NA,NA,12:00:00 PM,12:20:00 PM,Clear,A,NA,NA,,
19-03-2017,T4,Birds,Spotted Dove,Streptopelia chinensis,2,NA,NA,12:00:00 PM,12:20:00 PM,Clear,V,NA,NA,,
19-03-2017,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,2,NA,NA,12:00:00 PM,12:20:00 PM,Clear,A,NA,NA,,
19-03-2017,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,NA,NA,12:00:00 PM,12:20:00 PM,Clear,A,NA,NA,,
19-03-2017,T4,Birds,Common Iora,Aegithina tiphia,1,NA,NA,12:00:00 PM,12:20:00 PM,Clear,A,NA,NA,,
19-03-2017,T4,Birds,Emerald Dove,Chalcophaps indica,1,NA,NA,12:00:00 PM,12:20:00 PM,Clear,V,NA,NA,,
19-03-2017,T5,Birds,Purple Rumped Sunbird,Leptocoma zeylonica,1,NA,NA,10:40:00 AM,11:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T5,Birds,Red Vented Bulbul,Pycnonotus cafer,1,NA,NA,10:40:00 AM,11:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T5,Birds,Black Drongo,Dicrurus macrocercus,1,NA,NA,10:40:00 AM,11:00:00 AM,Clear,v,NA,NA,,
19-03-2017,T5,Birds,Emerald Dove,Chalcophaps indica,1,NA,NA,10:40:00 AM,11:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T5,Birds,Grey Jungle Fowl,Gallus sonneratii,2,NA,NA,10:40:00 AM,11:00:00 AM,Clear,A,NA,NA,,
19-03-2017,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,10:40:00 AM,11:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T5,Birds,Crimson Backed Sunbird,Leptocoma minima,2,NA,NA,10:40:00 AM,11:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T5,Birds,Taiga Flycatcher,Ficedula albicilla,1,NA,NA,10:40:00 AM,11:00:00 AM,Clear,V,NA,NA,,
19-03-2017,T6,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,11:05:00 AM,11:25:00 AM,Clear,A,NA,NA,,
19-03-2017,T6,Birds,Crimson Backed Sunbird,Leptocoma minima,2,NA,NA,11:05:00 AM,11:25:00 AM,Clear,V,NA,NA,,
19-03-2017,T6,Birds,Grey Jungle Fowl,Gallus sonneratii,1,NA,NA,11:05:00 AM,11:25:00 AM,Clear,A,NA,NA,,
19-03-2017,T6,Birds,Purple Sunbird,Cinnyris asiaticus,2,NA,NA,11:05:00 AM,11:25:00 AM,Clear,A,NA,NA,,
11-05-2016,T1A,Butterflies,Indian Common Crow,Euploea core,2,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Angled Pierrot,Caleta decidia,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Lime Blue,Chilades lajus,2,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,DSC4872,
11-05-2016,T1A,Butterflies,?Hesperid,NA,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Common Small Flat,Sarandgesa dasahara,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,DSC4882,
11-05-2016,T1A,Butterflies,Common Mormon,Papilio polytes,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Angled Pierrot,Caleta decidia,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Common Emigrant,Catopsilia pomona,2,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Pioneer,Belenois aurota,2,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,"White Butterfly with Tiny yellow wing base, Black borders on UP"
11-05-2016,T1A,Butterflies,Common Mormon,Papilio polytes,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Angled Pierrot,Caleta decidia,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,09:30:00,10:00:00,Clear,NA,NA,NA,,
11-05-2016,T1B,Butterflies,Gram Blue,Euchrysops cnejus,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
11-05-2016,T1B,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
11-05-2016,T1B,Butterflies,Common Silverline,Spindasis vulcanus,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,DSC4881,
11-05-2016,T1B,Butterflies,Angled Pierrot,Caleta decidia,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
11-05-2016,T1B,Butterflies,Common Small Flat,Sarandgesa dasahara,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,DSC4885,
11-05-2016,T1B,Butterflies,Lime Blue,Chilades lajus,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
11-05-2016,T1B,Butterflies,Mottled Emigrant,Catopsilia pyranthe,2,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Yellow Pansy,Junonia hierta,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Lemon Pansy,Junonia lemonias,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Common Silverline,Spindasis vulcanus,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T2,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,10:25:00,10:25:00,Clear,NA,NA,NA,,
11-05-2016,T3,Butterflies,,NA,NA,NA,NA,N/O,N/O,Heavy Rain,NA,NA,NA,,N/O
11-05-2016,T4,Butterflies,Indian Common Crow,Euploea core,3,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Psyche,Leptosia nina,2,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Psyche,Leptosia nina,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Spotted Flat,Celaenorrhinus ambareesa,2,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Angled Pierrot,Caleta decidia,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Rustic,Cupha erymanthis,2,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Glassy Tiger,Parantica aglea,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Lemon Pansy,Junonia lemonias,3,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Common Line Blue,Prosotas nora,3,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Plain Tiger,Danaus chrysippus,2,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Water Snow Flat,Tagiades litigiosa,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,?
11-05-2016,T4,Butterflies,Spotted Flat,Celaenorrhinus ambareesa,3,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Rustic,Cupha erymanthis,3,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,4,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Common Sailor,Neptis hylas,2,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T4,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,1,NA,NA,08:15:00,09:00:00,Clear,NA,NA,NA,,
11-05-2016,T5,Butterflies,Blue Mormon,Papilio polymnestor,2,NA,NA,16:00:00,16:20:00,Overcast,NA,NA,NA,,
11-05-2016,T5,Butterflies,Blue Oak Leaf,Kallima horsfieldi,2,NA,NA,16:00:00,16:20:00,Overcast,NA,NA,NA,,
11-05-2016,T5,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,16:00:00,16:20:00,Overcast,NA,NA,NA,,
11-05-2016,T5,Butterflies,Blue Mormon,Papilio polymnestor,2,NA,NA,16:00:00,16:20:00,Overcast,NA,NA,NA,,
11-05-2016,T5,Butterflies,Common Line Blue,Prosotas nora,1,NA,NA,16:00:00,16:20:00,Overcast,NA,NA,NA,,
11-05-2016,T5,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,16:00:00,16:20:00,Overcast,NA,NA,NA,DSC4895,
11-05-2016,T6,Butterflies,Blue Mormon,Papilio polymnestor,2,NA,NA,16:20:00,16:45:00,Drizzling,NA,NA,NA,,
11-05-2016,T6,Butterflies,Rustic,Cupha erymanthis,1,NA,NA,16:20:00,16:45:00,Drizzling,NA,NA,NA,,
27-05-2016,T1A,Butterflies,Angled Pierrot,Caleta decidia,5,NA,NA,10:05:00,10:15:00,Overcast,NA,NA,NA,,
27-05-2016,T1A,Butterflies,Gram Blue,Euchrysops cnejus,5,NA,NA,10:05:00,10:15:00,Overcast,NA,NA,NA,,
27-05-2016,T1A,Butterflies,Common Mormon,Papilio polytes,1,NA,NA,10:05:00,10:15:00,Overcast,NA,NA,NA,,(Male)
27-05-2016,T1A,Butterflies,Pea Blue,Lampides boeticus,1,NA,NA,10:05:00,10:15:00,Overcast,NA,NA,NA,,
27-05-2016,T1A,Butterflies,Common Line Blue,Prosotas nora,3,NA,NA,10:05:00,10:15:00,Overcast,NA,NA,NA,,
27-05-2016,T1A,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,10:05:00,10:15:00,Overcast,NA,NA,NA,,
